N	F0	m	del	d0	v0	out	Int_v1	Int_v2	Int_d2	Tsim	KK	SSi	SS
integer	integer	integer	integer	integer	integer	integer	integer	integer	integer	integer	continuous	continuous	nominal
3	500	1926	4	20	63	1	1419	3087	4211	300	14.640000	9.850000	1
3	500	1926	17	55	64	0	53	415	502	300	14.780000	1.410000	1
3	500	1926	9	29	82	0	45	292	415	299	10.450000	1.000000	1
3	500	1926	12	48	63	0	165	400	863	300	2.110000	1.600000	1
3	500	1926	10	52	60	0	76	272	496	300	5.990000	1.010000	1
3	500	1926	10	51	83	0	86	304	561	300	5.180000	1.130000	1
3	500	1926	2	48	69	0	37	189	258	299	14.310000	0.710000	0
3	500	1926	7	54	67	0	39	201	269	299	14.480000	0.750000	0
3	500	1926	1	46	89	0	136	226	406	300	2.790000	1.100000	1
3	500	1926	1	54	67	0	143	331	650	300	3.010000	1.430000	1
3	500	1926	10	34	67	0	42	212	312	300	11.800000	0.770000	0
3	500	1926	18	46	83	0	44	315	448	300	12.050000	1.080000	1
3	500	1926	14	21	70	1	1832	3916	3992	300	12.680000	11.910000	1
3	500	1926	12	22	67	1	1675	3610	4675	300	6.440000	8.920000	1
3	500	1926	6	50	82	0	33	193	260	300	15.200000	0.710000	0
3	500	1926	3	52	62	0	51	192	318	300	9.130000	0.710000	0
3	500	1926	3	29	66	0	98	310	575	300	4.300000	1.090000	1
3	500	1926	9	58	70	0	87	361	639	299	5.150000	1.300000	1
3	500	1926	8	42	78	0	72	294	513	299	6.250000	1.080000	1
3	500	1926	14	59	76	0	90	309	562	300	4.950000	1.170000	1
3	500	1926	3	20	66	1	1355	3003	4423	300	14.180000	9.530000	1
3	500	1926	14	38	67	0	45	266	384	300	12.130000	0.930000	0
3	500	1926	15	28	76	1	620	1599	2217	300	12.980000	4.520000	1
3	500	1926	18	40	76	0	49	456	517	300	15.510000	1.540000	1
3	500	1926	3	24	89	1	816	2692	4827	300	13.600000	8.660000	1
3	500	1926	17	40	80	0	82	322	576	300	5.610000	1.170000	1
3	500	1926	18	38	61	0	73	236	388	300	6.650000	0.980000	0
3	500	1926	9	58	81	0	34	192	257	299	15.490000	0.710000	0
3	500	1926	3	20	62	1	1341	2932	4254	300	15.470000	9.190000	1
3	500	1926	12	40	78	0	76	256	460	300	5.940000	0.980000	0
3	500	1926	12	25	82	1	1613	3462	4562	300	8.540000	7.720000	1
3	500	1926	16	54	89	0	44	297	387	300	15.100000	1.030000	1
3	500	1926	1	37	64	0	228	387	776	300	1.220000	1.850000	1
3	500	1926	3	26	73	0	204	1689	2110	300	2.410000	5.570000	1
3	500	1926	9	42	72	0	174	335	670	299	1.920000	1.530000	1
3	500	1926	19	28	82	1	798	2284	3769	300	1.960000	5.870000	1
3	500	1926	10	22	62	1	1490	3305	4318	300	12.640000	9.640000	1
3	500	1926	2	59	64	0	33	193	260	299	15.190000	0.710000	0
3	500	1926	9	36	62	0	52	195	320	299	8.850000	0.740000	0
3	500	1926	1	26	88	1	391	1863	2656	300	2.980000	5.660000	1
3	500	1926	9	24	64	1	1216	2768	4029	299	3.780000	6.650000	1
3	500	1926	1	55	66	0	64	218	378	300	7.150000	0.840000	0
3	500	1926	16	24	66	1	1624	3580	5577	300	2.090000	7.040000	1
3	500	1926	17	43	68	0	45	231	346	300	11.240000	0.850000	0
3	500	1926	13	59	61	0	61	213	347	300	7.850000	0.850000	0
3	500	1926	1	57	88	0	77	214	382	300	5.780000	0.860000	0
3	500	1926	8	46	85	0	43	220	322	299	11.970000	0.820000	0
3	500	1926	15	54	65	0	138	271	542	300	2.840000	1.200000	1
3	500	1926	10	55	64	0	107	589	1000	300	4.010000	2.060000	1
3	500	1926	9	54	76	0	35	189	253	299	15.030000	0.710000	0
3	500	1926	9	24	79	1	1396	3266	4524	299	8.280000	8.590000	1
3	500	1926	18	30	63	0	66	562	639	300	13.810000	1.910000	1
3	500	1926	10	35	73	0	51	280	451	300	9.360000	0.960000	0
3	500	1926	6	49	65	0	161	305	612	300	2.210000	1.370000	1
3	500	1926	2	31	61	0	65	226	391	299	7.080000	0.870000	0
3	500	1926	5	51	76	0	65	243	424	300	6.940000	0.910000	0
3	500	1926	18	27	86	1	934	2378	3472	300	5.720000	5.830000	1
3	500	1926	5	43	66	0	90	332	625	300	4.840000	1.210000	1
3	500	1926	4	35	74	0	59	253	329	300	12.690000	1.010000	1
3	500	1926	18	46	64	0	56	388	582	300	8.720000	1.330000	1
3	500	1926	8	44	70	0	198	344	642	299	1.550000	1.650000	1
3	500	1926	15	20	66	1	1821	3887	3675	300	12.570000	12.700000	1
3	500	1926	15	41	70	0	103	402	755	300	4.440000	1.420000	1
3	500	1926	17	20	60	1	1692	3648	3979	300	6.150000	10.840000	1
3	500	1926	16	33	85	0	115	764	1130	300	3.810000	2.650000	1
3	500	1926	6	52	65	0	41	203	276	300	13.980000	0.770000	0
3	500	1926	11	40	68	0	56	260	345	299	13.630000	0.970000	0
3	500	1926	12	40	76	0	54	196	315	300	8.640000	0.760000	0
3	500	1926	8	54	77	0	90	333	630	299	4.860000	1.210000	1
3	500	1926	8	46	77	0	51	226	297	299	13.530000	0.890000	0
3	500	1926	1	33	62	0	84	229	405	300	5.380000	0.940000	0
3	500	1926	16	56	83	0	90	325	614	300	4.910000	1.190000	1
3	500	1926	18	33	63	0	60	489	562	300	14.290000	1.660000	1
3	500	1926	13	45	75	0	154	610	1034	300	3.410000	2.150000	1
3	500	1926	11	55	63	0	40	249	330	299	15.500000	0.870000	0
3	500	1926	17	51	74	0	49	522	699	300	9.830000	1.760000	1
3	500	1926	19	21	75	1	1977	4243	3825	300	15.830000	13.530000	1
3	500	1926	4	56	86	0	45	237	370	300	10.380000	0.840000	0
3	500	1926	6	39	65	0	154	283	557	300	2.360000	1.310000	1
3	500	1926	11	24	65	1	1554	3306	4497	299	6.290000	7.520000	1
3	500	1926	11	22	73	1	1757	3836	4087	299	14.240000	11.780000	1
3	500	1926	5	34	74	0	59	185	309	300	7.710000	0.740000	0
3	500	1926	13	45	84	0	51	258	346	300	13.790000	0.940000	0
3	500	1926	10	58	81	0	0	0	0	300	7.720000	0.760000	0
3	500	1926	18	32	85	0	0	0	0	300	14.140000	1.340000	1
3	500	1926	16	44	84	0	0	0	0	300	4.330000	2.600000	1
3	500	1926	17	50	87	0	0	0	0	300	14.360000	1.170000	1
3	500	1926	12	55	74	0	0	0	0	300	7.000000	0.910000	0
3	500	1926	18	59	81	0	0	0	0	300	11.040000	0.910000	0
3	500	1926	11	28	60	1	0	0	0	299	13.390000	3.900000	1
3	500	1926	14	30	60	0	0	0	0	300	14.990000	1.320000	1
3	500	1926	12	35	80	0	0	0	0	300	9.220000	1.180000	1
3	500	1926	17	44	86	0	0	0	0	300	8.830000	1.050000	1
3	500	1926	15	40	89	0	0	0	0	300	15.010000	0.950000	0
3	500	1926	18	34	71	0	0	0	0	300	9.670000	2.080000	1
3	500	1926	13	21	76	1	0	0	0	300	14.620000	12.330000	1
3	500	1926	19	24	64	1	0	0	0	300	13.560000	11.200000	1
3	500	1926	12	54	79	0	0	0	0	300	5.700000	1.200000	1
3	500	1926	19	42	66	0	0	0	0	300	1.900000	1.820000	1
3	500	1926	15	49	72	0	0	0	0	300	7.050000	0.910000	0
3	500	1926	10	50	65	0	0	0	0	300	9.730000	0.900000	0
3	500	1926	14	38	74	0	0	0	0	300	7.770000	0.840000	0
3	500	1926	12	27	60	1	0	0	0	300	15.810000	6.260000	1
3	500	1926	16	49	74	0	0	0	0	300	8.380000	0.800000	0
3	500	1926	15	29	75	0	0	0	0	300	14.690000	3.620000	1
3	500	1926	19	39	60	0	0	0	0	300	3.720000	2.870000	1
3	500	1926	11	41	71	0	0	0	0	299	15.560000	0.850000	0
3	500	1926	12	55	71	0	0	0	0	300	12.830000	1.090000	1
3	500	1926	14	50	87	0	0	0	0	300	13.030000	1.120000	1
3	500	1926	19	26	77	1	0	0	0	300	5.600000	8.240000	1
3	500	1926	14	23	74	1	0	0	0	300	4.730000	7.580000	1
3	500	1926	12	46	80	0	0	0	0	300	11.390000	0.840000	0
3	500	1926	17	31	65	0	0	0	0	300	10.890000	1.110000	1
3	500	1926	13	57	85	0	0	0	0	300	4.420000	1.410000	1
3	500	1926	12	39	83	0	0	0	0	300	5.660000	1.310000	1
3	500	1926	15	29	83	1	0	0	0	300	1.150000	4.810000	1
3	500	1926	14	40	78	0	0	0	0	300	15.410000	0.950000	0
3	500	1926	16	44	72	0	0	0	0	300	9.460000	1.590000	1
3	500	1926	14	53	80	0	0	0	0	300	8.850000	0.790000	0
3	500	1926	15	51	69	0	0	0	0	300	9.720000	1.570000	1
3	500	1926	14	25	84	1	0	0	0	300	14.050000	7.820000	1
3	500	1926	16	39	77	0	0	0	0	300	12.730000	1.210000	1
3	500	1926	12	45	61	0	0	0	0	300	12.340000	0.930000	0
3	500	1926	10	39	82	0	0	0	0	300	14.560000	0.750000	0
3	500	1926	12	54	63	0	0	0	0	300	14.020000	0.920000	0
3	500	1926	16	33	83	0	0	0	0	300	13.270000	1.170000	1
3	500	1926	19	24	87	1	0	0	0	300	1.060000	7.970000	1
3	500	1926	12	44	66	0	0	0	0	300	12.410000	0.990000	0
3	500	1926	11	43	69	0	0	0	0	299	6.580000	0.960000	0
3	500	1926	14	50	73	0	0	0	0	300	11.560000	0.720000	0
3	500	1926	14	25	60	1	0	0	0	300	1.230000	6.940000	1
3	500	1926	11	50	60	0	0	0	0	299	13.600000	1.000000	1
3	500	1926	15	40	71	0	0	0	0	300	6.480000	0.950000	0
3	500	1926	18	26	70	1	0	0	0	300	3.920000	6.360000	1
3	500	1926	11	39	78	0	0	0	0	299	14.720000	0.830000	0
3	500	1926	18	58	65	0	0	0	0	300	6.480000	0.980000	0
3	500	1926	19	31	87	0	0	0	0	300	1.310000	4.900000	1
3	500	1926	13	56	74	0	0	0	0	300	6.800000	0.930000	0
3	500	1926	11	58	86	0	0	0	0	299	13.430000	1.000000	1
3	500	1926	18	46	66	0	0	0	0	300	11.760000	1.140000	1
3	500	1926	19	24	86	1	0	0	0	300	5.870000	9.260000	1
3	500	1926	15	36	75	0	0	0	0	300	6.270000	0.960000	0
3	500	1926	12	38	79	0	0	0	0	300	8.650000	0.750000	0
3	500	1926	12	22	80	1	0	0	0	300	1.900000	7.310000	1
3	500	1926	16	54	63	0	0	0	0	300	11.560000	0.730000	0
3	500	1926	10	33	75	0	0	0	0	300	12.290000	0.910000	0
3	500	1926	12	23	61	1	0	0	0	300	15.490000	10.480000	1
3	500	1926	10	24	82	1	0	0	0	300	15.500000	10.780000	1
3	500	1926	14	27	64	1	0	0	0	300	10.740000	5.390000	1
3	500	1926	19	48	74	0	0	0	0	300	8.160000	0.850000	0
3	500	1926	18	36	62	0	0	0	0	300	2.160000	1.510000	1
3	500	1926	16	45	88	0	0	0	0	300	1.620000	2.020000	1
3	500	1926	16	50	80	0	0	0	0	300	6.120000	0.980000	0
3	500	1926	15	59	63	0	0	0	0	300	4.850000	2.130000	1
3	500	1926	10	34	67	0	0	0	0	300	4.440000	1.260000	1
3	500	1926	18	39	81	0	0	0	0	300	9.250000	1.720000	1
3	500	1926	19	28	65	1	0	0	0	300	5.120000	4.140000	1
3	500	1926	17	27	67	1	0	0	0	300	5.390000	6.280000	1
3	500	1926	11	44	67	0	0	0	0	299	15.000000	0.850000	0
3	500	1926	10	47	61	0	0	0	0	300	1.570000	2.080000	1
3	500	1926	10	36	78	0	0	0	0	300	14.260000	0.800000	0
3	500	1926	19	24	79	1	0	0	0	300	14.250000	12.610000	1
3	500	1926	17	41	74	0	0	0	0	300	7.790000	0.860000	0
3	500	1926	13	41	62	0	0	0	0	300	15.410000	0.960000	0
3	500	1926	16	40	62	0	0	0	0	300	3.500000	2.980000	1
3	500	1926	14	33	76	0	0	0	0	300	1.720000	3.010000	1
3	500	1926	12	32	84	0	0	0	0	300	7.410000	0.830000	0
3	500	1926	17	49	84	0	0	0	0	300	5.610000	1.190000	1
3	500	1926	17	23	69	1	0	0	0	300	5.680000	8.010000	1
3	500	1926	13	37	68	0	0	0	0	300	3.260000	1.780000	1
3	500	1926	12	29	61	0	0	0	0	300	8.500000	1.290000	1
3	500	1926	11	39	78	0	0	0	0	299	4.360000	1.410000	1
3	500	1926	19	33	72	0	0	0	0	300	5.840000	1.090000	1
3	500	1926	18	21	87	1	0	0	0	300	8.890000	13.120000	1
3	500	1926	16	44	80	0	0	0	0	300	15.090000	1.090000	1
3	500	1926	14	45	86	0	0	0	0	300	10.620000	1.020000	1
3	500	1926	19	21	71	1	0	0	0	300	10.600000	13.110000	1
3	500	1926	13	21	87	1	0	0	0	300	2.580000	7.700000	1
3	500	1926	19	21	73	1	0	0	0	300	5.010000	12.040000	1
3	500	1926	17	54	82	0	0	0	0	300	14.440000	1.220000	1
3	500	1926	13	54	86	0	0	0	0	300	12.560000	1.040000	1
3	500	1926	11	45	81	0	0	0	0	299	1.610000	2.330000	1
3	500	1926	17	40	61	0	0	0	0	300	14.220000	1.510000	1
3	500	1926	15	47	78	0	0	0	0	300	6.400000	0.950000	0
3	500	1926	17	34	81	0	0	0	0	300	14.670000	1.210000	1
3	500	1926	13	38	69	0	0	0	0	300	5.920000	1.010000	1
3	500	1926	18	37	77	0	0	0	0	300	11.220000	0.840000	0
3	500	1926	17	46	84	0	0	0	0	300	1.940000	1.720000	1
3	500	1926	12	26	76	1	0	0	0	300	9.570000	6.280000	1
3	500	1926	13	52	60	0	0	0	0	300	7.550000	0.870000	0
3	500	1926	13	56	72	0	0	0	0	300	11.420000	0.830000	0
3	500	1926	19	42	65	0	0	0	0	300	5.760000	1.090000	1
3	500	1926	10	23	74	1	0	0	0	300	4.020000	6.590000	1
3	500	1926	11	44	88	0	0	0	0	299	14.940000	0.790000	0
3	500	1926	18	51	76	0	0	0	0	300	11.510000	0.800000	0
3	500	1926	12	32	85	0	0	0	0	300	6.150000	0.990000	0
3	500	1926	18	29	81	0	0	0	0	300	13.220000	4.310000	1
3	500	1926	16	48	82	0	0	0	0	300	2.350000	1.360000	1
3	500	1926	12	47	75	0	0	0	0	300	13.810000	0.910000	0
3	500	1926	16	34	77	0	0	0	0	300	14.450000	1.110000	1
3	500	1926	10	25	64	1	0	0	0	300	10.250000	7.450000	1
3	500	1926	16	52	63	0	0	0	0	300	9.250000	1.650000	1
3	500	1926	12	34	83	0	0	0	0	300	5.710000	1.220000	1
3	500	1926	11	44	81	0	0	0	0	299	14.320000	0.850000	0
3	500	1926	17	56	60	0	0	0	0	300	10.360000	1.640000	1
3	500	1926	16	53	75	0	0	0	0	300	14.630000	1.120000	1
3	500	1926	14	42	73	0	0	0	0	300	13.970000	1.040000	1
3	500	1926	17	44	75	0	0	0	0	300	1.200000	2.530000	1
3	500	1926	18	34	73	0	0	0	0	300	5.430000	1.370000	1
3	500	1926	17	52	84	0	0	0	0	300	6.460000	0.950000	0
3	500	1926	12	34	87	0	0	0	0	300	9.150000	1.110000	1
3	500	1926	16	48	60	0	0	0	0	300	6.640000	0.950000	0
3	500	1926	13	21	68	1	0	0	0	300	3.290000	8.270000	1
3	500	1926	19	25	84	1	0	0	0	300	5.970000	8.860000	1
3	500	1926	10	26	75	1	0	0	0	300	4.940000	6.610000	1
3	500	1926	14	27	75	1	0	0	0	300	2.710000	5.890000	1
3	500	1926	12	38	72	0	0	0	0	300	7.110000	0.900000	0
3	500	1926	17	48	88	0	0	0	0	300	2.130000	1.600000	1
3	500	1926	15	54	89	0	0	0	0	300	7.590000	0.830000	0
3	500	1926	10	31	66	0	0	0	0	300	1.320000	2.950000	1
3	500	1926	17	30	81	0	0	0	0	300	9.780000	2.990000	1
3	500	1926	11	58	85	0	0	0	0	299	5.920000	1.020000	1
3	500	1926	15	21	69	1	0	0	0	300	10.240000	11.970000	1
3	500	1926	11	38	86	0	0	0	0	299	3.650000	1.730000	1
3	500	1926	14	25	70	1	0	0	0	300	3.280000	7.590000	1
3	500	1926	18	23	62	1	0	0	0	300	14.790000	11.520000	1
3	500	1926	14	56	65	0	0	0	0	300	2.300000	1.430000	1
3	500	1926	19	34	73	0	0	0	0	300	9.500000	2.280000	1
3	500	1926	14	28	81	1	0	0	0	300	3.070000	5.350000	1
3	500	1926	13	22	79	1	0	0	0	300	6.990000	10.300000	1
3	500	1926	11	45	81	0	0	0	0	299	8.850000	0.750000	0
3	500	1926	15	23	80	1	0	0	0	300	11.650000	12.500000	1
3	500	1926	14	57	85	0	0	0	0	300	12.420000	1.000000	1
3	500	1926	17	54	80	0	0	0	0	300	10.950000	0.960000	0
3	500	1926	10	34	61	0	0	0	0	300	9.980000	0.930000	0
3	500	1926	10	32	81	0	0	0	0	300	5.290000	1.120000	1
3	500	1926	18	35	62	0	0	0	0	300	1.860000	2.540000	1
3	500	1926	14	42	60	0	0	0	0	300	9.680000	1.530000	1
3	500	1926	16	32	88	0	0	0	0	300	10.210000	1.300000	1
3	500	1926	13	29	84	0	0	0	0	300	12.320000	1.010000	1
3	500	1926	19	31	82	0	0	0	0	300	8.480000	0.810000	0
3	500	1926	19	36	86	0	0	0	0	300	10.090000	1.900000	1
3	500	1926	11	21	73	1	0	0	0	299	2.830000	7.350000	1
3	500	1926	19	59	83	0	0	0	0	300	15.790000	1.820000	1
3	500	1926	10	28	83	0	0	0	0	300	10.350000	2.540000	1
3	500	1926	18	21	74	1	0	0	0	300	7.430000	11.920000	1
3	500	1926	17	34	73	0	0	0	0	300	9.260000	1.680000	1
3	500	1926	14	38	85	0	0	0	0	300	14.230000	0.910000	0
3	500	1926	13	43	67	0	0	0	0	300	10.870000	0.960000	0
3	500	1926	13	39	79	0	0	0	0	300	9.630000	1.230000	1
3	500	1926	19	47	72	0	0	0	0	300	13.490000	1.930000	1
3	500	1926	18	45	64	0	0	0	0	300	1.060000	2.910000	1
3	500	1926	15	59	62	0	0	0	0	300	3.170000	1.810000	1
3	500	1926	18	37	72	0	0	0	0	300	1.670000	2.860000	1
3	500	1926	15	57	87	0	0	0	0	300	1.380000	1.760000	1
3	500	1926	18	46	69	0	0	0	0	300	3.920000	3.230000	1
3	500	1926	10	29	63	0	0	0	0	300	7.240000	1.210000	1
3	500	1926	17	55	69	0	0	0	0	300	9.920000	1.780000	1
3	500	1926	17	43	84	0	0	0	0	300	2.440000	1.330000	1
3	500	1926	18	53	62	0	0	0	0	300	14.810000	1.760000	1
3	500	1926	11	29	83	0	0	0	0	299	12.610000	2.240000	1
3	500	1926	19	49	89	0	0	0	0	300	8.560000	0.800000	0
3	500	1926	18	24	60	1	0	0	0	300	13.760000	10.980000	1
3	500	1926	12	52	86	0	0	0	0	300	10.980000	0.900000	0
3	500	1926	18	45	73	0	0	0	0	300	4.860000	2.370000	1
3	500	1926	11	38	76	0	0	0	0	299	1.410000	1.740000	1
3	500	1926	14	22	67	1	0	0	0	300	1.520000	7.100000	1
3	500	1926	12	55	63	0	0	0	0	300	10.950000	0.910000	0
3	500	1926	11	32	66	0	0	0	0	299	1.610000	3.370000	1
3	500	1926	16	32	70	0	0	0	0	300	6.430000	0.950000	0
3	500	1926	16	38	67	0	0	0	0	300	12.750000	1.250000	1
3	500	1926	11	47	70	0	0	0	0	299	1.410000	1.750000	1
3	500	1926	16	57	88	0	0	0	0	300	6.660000	0.940000	0
3	500	1926	15	28	63	1	0	0	0	300	3.890000	5.410000	1
3	500	1926	14	25	70	1	0	0	0	300	10.380000	9.880000	1
3	500	1926	15	34	71	0	0	0	0	300	11.040000	0.840000	0
3	500	1926	11	59	85	0	0	0	0	299	4.390000	1.720000	1
3	500	1926	18	44	76	0	0	0	0	300	5.720000	1.070000	1
3	500	1926	19	53	61	0	0	0	0	300	2.590000	1.380000	1
3	500	1926	17	51	83	0	0	0	0	300	14.870000	1.180000	1
3	500	1926	10	21	61	1	0	0	0	300	14.140000	10.300000	1
3	500	1926	18	55	60	0	0	0	0	300	4.880000	2.420000	1
3	500	1926	12	35	76	0	0	0	0	300	7.220000	0.870000	0
3	500	1926	15	49	75	0	0	0	0	300	3.660000	3.620000	1
3	500	1926	15	51	69	0	0	0	0	300	9.580000	1.520000	1
3	500	1926	18	28	63	0	0	0	0	300	14.770000	4.020000	1
3	500	1926	15	54	77	0	0	0	0	300	1.090000	2.810000	1
3	500	1926	17	58	82	0	0	0	0	300	8.280000	0.810000	0
3	500	1926	13	24	80	1	0	0	0	300	3.050000	7.440000	1
3	500	1926	16	55	69	0	0	0	0	300	3.590000	3.260000	1
3	500	1926	16	43	83	0	0	0	0	300	4.440000	2.080000	1
3	500	1926	17	30	66	0	0	0	0	300	4.090000	1.350000	1
3	500	1926	14	34	86	0	0	0	0	300	10.010000	1.190000	1
3	500	1926	12	33	77	0	0	0	0	300	8.690000	0.750000	0
3	500	1926	18	36	77	0	0	0	0	300	15.270000	1.490000	1
3	500	1926	12	49	60	0	0	0	0	300	10.280000	1.140000	1
3	500	1926	16	34	68	0	0	0	0	300	13.340000	1.260000	1
3	500	1926	15	32	60	0	0	0	0	300	10.980000	0.940000	0
3	500	1926	19	47	76	0	0	0	0	300	3.690000	3.900000	1
3	500	1926	19	50	65	0	0	0	0	300	9.320000	2.390000	1
3	500	1926	10	43	67	0	0	0	0	300	2.750000	1.110000	1
3	500	1926	10	55	75	0	0	0	0	300	4.280000	1.610000	1
3	500	1926	15	39	68	0	0	0	0	300	11.360000	0.850000	0
3	500	1926	19	31	67	1	0	0	0	300	1.230000	6.250000	1
3	500	1926	10	29	87	0	0	0	0	300	14.160000	1.490000	1
3	500	1926	10	52	68	0	0	0	0	300	4.710000	1.260000	1
3	500	1926	10	49	84	0	0	0	0	300	10.810000	0.940000	0
3	500	1926	14	50	62	0	0	0	0	300	13.070000	1.170000	1
3	500	1926	14	37	81	0	0	0	0	300	4.070000	2.300000	1
3	500	1926	17	36	77	0	0	0	0	300	15.060000	1.280000	1
3	500	1926	18	30	73	0	0	0	0	300	4.830000	2.540000	1
3	500	1926	15	37	67	0	0	0	0	300	3.210000	1.800000	1
3	500	1926	15	31	62	0	0	0	0	300	8.920000	1.500000	1
3	500	1926	16	52	67	0	0	0	0	300	4.160000	2.010000	1
3	500	1926	17	59	64	0	0	0	0	300	5.860000	1.070000	1
3	500	1926	17	35	82	0	0	0	0	300	5.790000	1.060000	1
3	500	1926	15	22	60	1	0	0	0	300	4.470000	8.010000	1
3	500	1926	12	23	71	1	0	0	0	300	6.270000	8.670000	1
3	500	1926	12	20	71	1	0	0	0	300	15.350000	11.510000	1
3	500	1926	15	47	81	0	0	0	0	300	5.020000	1.180000	1
3	500	1926	11	30	84	0	0	0	0	299	5.210000	1.650000	1
3	500	1926	14	32	60	0	0	0	0	300	10.440000	1.240000	1
3	500	1926	17	52	78	0	0	0	0	300	3.130000	1.710000	1
3	500	1926	19	39	88	0	0	0	0	300	4.620000	2.430000	1
3	500	1926	12	50	76	0	0	0	0	300	13.670000	0.950000	0
3	500	1926	16	51	78	0	0	0	0	300	14.880000	1.090000	1
3	500	1926	18	29	88	0	0	0	0	300	6.810000	0.980000	0
3	500	1926	15	27	75	1	0	0	0	300	7.170000	6.760000	1
3	500	1926	16	20	83	1	0	0	0	300	14.860000	13.340000	1
3	500	1926	18	20	84	1	0	0	0	300	6.360000	13.310000	1
3	500	1926	19	51	84	0	0	0	0	300	6.130000	1.000000	1
3	500	1926	15	40	74	0	0	0	0	300	8.450000	0.790000	0
3	500	1926	13	21	64	1	0	0	0	300	15.600000	10.630000	1
3	500	1926	17	20	89	1	0	0	0	300	14.570000	15.270000	1
3	500	1926	18	42	75	0	0	0	0	300	7.340000	0.890000	0
3	500	1926	17	49	74	0	0	0	0	300	6.890000	0.930000	0
3	500	1926	17	44	61	0	0	0	0	300	8.910000	1.690000	1
3	500	1926	18	30	85	1	0	0	0	300	1.470000	6.860000	1
3	500	1926	16	43	86	0	0	0	0	300	7.580000	0.850000	0
3	500	1926	13	45	68	0	0	0	0	300	12.880000	1.140000	1
3	500	1926	15	38	65	0	0	0	0	300	13.410000	1.200000	1
3	500	1926	16	58	66	0	0	0	0	300	5.730000	1.070000	1
3	500	1926	12	51	88	0	0	0	0	300	4.260000	2.200000	1
3	500	1926	17	51	74	0	0	0	0	300	13.150000	1.300000	1
3	500	1926	10	30	68	0	0	0	0	300	7.630000	0.790000	0
3	500	1926	16	21	72	1	0	0	0	300	2.030000	7.920000	1
3	500	1926	15	24	74	1	0	0	0	300	4.420000	7.620000	1
3	500	1926	15	43	64	0	0	0	0	300	10.200000	1.460000	1
3	500	1926	13	53	78	0	0	0	0	300	14.470000	0.880000	0
3	500	1926	17	36	62	0	0	0	0	300	15.490000	1.550000	1
3	500	1926	19	52	81	0	0	0	0	300	4.120000	2.870000	1
3	500	1926	15	38	72	0	0	0	0	300	1.610000	2.820000	1
3	500	1926	11	32	80	0	0	0	0	299	5.500000	1.350000	1
3	500	1926	19	20	82	1	0	0	0	300	11.010000	14.440000	1
3	500	1926	10	34	85	0	0	0	0	300	12.810000	1.040000	1
3	500	1926	18	54	61	0	0	0	0	300	4.460000	1.470000	1
3	500	1926	12	24	85	1	0	0	0	300	15.380000	11.030000	1
3	500	1926	19	56	72	0	0	0	0	300	7.670000	0.900000	0
3	500	1926	18	49	82	0	0	0	0	300	2.700000	1.220000	1
3	500	1926	13	41	66	0	0	0	0	300	4.670000	1.360000	1
3	500	1926	14	29	89	1	0	0	0	300	1.220000	4.200000	1
3	500	1926	18	39	66	0	0	0	0	300	13.110000	1.600000	1
3	500	1926	12	39	79	0	0	0	0	300	8.130000	0.800000	0
3	500	1926	12	41	87	0	0	0	0	300	11.410000	0.840000	0
3	500	1926	16	32	88	0	0	0	0	300	1.950000	3.590000	1
3	500	1926	15	42	60	0	0	0	0	300	2.850000	1.220000	1
3	500	1926	16	54	77	0	0	0	0	300	14.980000	1.100000	1
3	500	1926	10	37	85	0	0	0	0	300	6.440000	1.030000	1
3	500	1926	12	49	71	0	0	0	0	300	12.700000	1.050000	1
3	500	1926	17	37	63	0	0	0	0	300	4.740000	2.220000	1
3	500	1926	15	54	64	0	0	0	0	300	14.980000	1.130000	1
3	500	1926	13	34	82	0	0	0	0	300	13.510000	1.010000	1
3	500	1926	19	49	70	0	0	0	0	300	9.190000	2.110000	1
3	500	1926	12	26	83	1	0	0	0	300	3.280000	6.910000	1
3	500	1926	10	41	65	0	0	0	0	300	15.170000	0.730000	0
3	500	1926	17	29	69	1	0	0	0	300	2.740000	4.250000	1
3	500	1926	19	45	82	0	0	0	0	300	2.090000	1.610000	1
3	500	1926	17	39	86	0	0	0	0	300	9.030000	1.410000	1
3	500	1926	18	57	65	0	0	0	0	300	2.180000	1.500000	1
3	500	1926	10	50	77	0	0	0	0	300	4.960000	1.320000	1
3	500	1926	12	51	64	0	0	0	0	300	1.370000	1.780000	1
3	500	1926	11	25	77	1	0	0	0	299	7.970000	7.210000	1
3	500	1926	16	34	64	0	0	0	0	300	11.700000	0.900000	0
3	500	1926	10	47	79	0	0	0	0	300	1.120000	2.010000	1
3	500	1926	16	55	69	0	0	0	0	300	10.730000	1.130000	1
3	500	1926	19	55	86	0	0	0	0	300	15.850000	1.770000	1
3	500	1926	14	35	61	0	0	0	0	300	2.770000	1.150000	1
3	500	1926	14	52	71	0	0	0	0	300	6.650000	0.940000	0
3	500	1926	17	59	86	0	0	0	0	300	6.940000	0.920000	0
3	500	1926	18	46	69	0	0	0	0	300	12.620000	1.530000	1
3	500	1926	18	21	76	1	0	0	0	300	2.210000	8.310000	1
3	500	1926	19	27	87	1	0	0	0	300	5.850000	6.130000	1
3	500	1926	14	46	88	0	0	0	0	300	9.210000	1.270000	1
3	500	1926	11	44	77	0	0	0	0	299	11.760000	0.770000	0
3	500	1926	10	58	77	0	0	0	0	300	8.990000	0.730000	0
